CustomerID,FirstName,LastName,CreditCardNumber,OrderID,PurchaseDate,DeliveryDate,ShippingClass,ProductID,Department,Category,ItemPurchased,Quantity,Price,ShippingCost,Discount,Sales,Profit,DistributionCenterID,DeliveryZipCode,HomeZipCode,TransactionStatus,City,Region,State,Country,Segment,OrderPriority,OrderReturned,OrderDeliveryDelayed,Rating,ReviewID,Friends,SharedWith,ZipCodeInSupplyChainNet,CityInSupplyChainNet,StateInSupplyChainNet,LatitudeInSupplyChainNet,LongitudeInSupplyChainNet,FacilityIDInSupplyChainNet,DistributionCenterIDInSupplyChainNet,WarehouseIDInSupplyChainNet
794-81-2295,Florine,Ratke,xxxx-xxxx-xxxx-7240,c20eff12-2354-4987-9d04-e86d3b04e232,Mon May 09 22:38:01 EDT 2022,Sat May 14 22:37:45 EDT 2022,Standard,ELE-MA-8886-853,Electronics,Machines,Samsung Inkjet - Red,4,943.18,59.82,84.15,3748.39,374.839,DistributionCenter_25,10157,10157,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,Critical,No,Yes,3,eff12-2354,294-87-9735,294-87-9735,10157,New York,NY,40.780751,-73.977182,,DistributionCenter_25,Warehouse_9
762-60-1639,Shyann,Schimmel,xxxx-xxxx-xxxx-2713,ce7a7cd2-c193-426f-8611-403c5b20bebf,Mon May 09 22:28:47 EDT 2022,Sat May 14 22:42:17 EDT 2022,Standard,CLO-SH-5823-520,Clothing,Shorts,Everlane Shorts - Navy,4,529.52,7.69,18.53,2107.24,168.5792,DistributionCenter_50,33172,33172,Approved,Miami,TO_BE_ADDED,FL,USA,Consumer,High,No,No,1,,623-54-9565,,33172,Miami,FL,25.786634,-80.36151,,DistributionCenter_50,Warehouse_15
126-75-5561,Cale,Ratke,xxxx-xxxx-xxxx-8181,bee6d75c-5f6c-4b3c-be62-82f11ef997f5,Mon May 09 22:39:39 EDT 2022,Tue May 10 22:38:36 EDT 2022,Next Day,SPO-FI-7557-108,Sports,Fitness,Football,3,29.41,9.42,48.34,49.31,9.3689,DistributionCenter_33,2241,2241,Approved,Boston,TO_BE_ADDED,MA,USA,Home Office,medium,No,No,0,6d75c-5f6c,,,2241,Boston,MA,42.338947,-70.919635,,DistributionCenter_33,Warehouse_11
864-37-1268,Jack,Luettgen,xxxx-xxxx-xxxx-4219,3ae844e0-5577-407e-b393-83c60e8bcdf8,Mon May 09 22:29:41 EDT 2022,Wed May 11 22:34:18 EDT 2022,Two Day,CLO-TS-3504-325,Clothing,TShirt,JCrew Tshirt - Salmon,4,79.7,4.52,8.62,314.7,12.588,DistributionCenter_93,30359,30359,Approved,Atlanta,TO_BE_ADDED,GA,USA,Corporate,medium,No,No,2,844e0-5577,799-60-0992,799-60-0992,30359,Atlanta,GA,33.891251,-84.07456,,DistributionCenter_93,Warehouse_17
830-87-2229,Lexie,Prosacco,xxxx-xxxx-xxxx-8389,2cf4a42b-333d-4697-b020-be25cf66718e,Mon May 09 22:41:17 EDT 2022,Tue May 10 22:30:11 EDT 2022,Next Day,SPO-FI-4676-786,Sports,Fitness,Basketball,2,96.14,9.27,26.62,174.93,24.4902,DistributionCenter_86,37215,37215,Approved,Nashville,TO_BE_ADDED,TN,USA,Home Office,Critical,No,Yes,4,,,,37215,Nashville,TN,36.098408,-86.82522,,DistributionCenter_86,Warehouse_3
513-65-1425,Izabella,Sawayn,xxxx-xxxx-xxxx-8002,41cddbce-1b95-4a7d-9570-d36201934e94,Mon May 09 22:39:35 EDT 2022,Wed May 11 22:41:07 EDT 2022,Two Day,ELE-PH-2060-716,Electronics,Phones,Samsung Smart Phone,5,690.84,10.61,17.76,3447.05,448.11650000000003,DistributionCenter_91,30338,30338,Approved,Atlanta,TO_BE_ADDED,GA,USA,Home Office,medium,Yes,No,3,ddbce-1b95,,,30338,Atlanta,GA,33.942751,-84.31769,DistributionCenter_91,DistributionCenter_91,Warehouse_17
173-48-7206,Michale,Hegmann,xxxx-xxxx-xxxx-5421,ac8117e9-56fb-473f-abc5-620705394858,Mon May 09 22:32:59 EDT 2022,Sat May 14 22:38:19 EDT 2022,Standard,OFF-AP-6727-702,Office Supplies,Appliances,LG Air Conditioning - White,4,388.32,25.68,21.31,1557.65,280.377,DistributionCenter_76,75354,75354,Approved,Dallas,TO_BE_ADDED,TX,USA,Consumer,medium,Yes,Yes,2,,,,75354,Dallas,TX,32.767268,-96.777626,Warehouse_21,DistributionCenter_76,Warehouse_21
727-24-9647,Murray,Weber,xxxx-xxxx-xxxx-7292,83674e42-05ff-4566-bdb5-515ff8b4b64b,Mon May 09 22:37:26 EDT 2022,Tue May 10 22:38:01 EDT 2022,Next Day,GRO-BE-6908-850,Grocery,Beans,Pinto Beans,5,1.95,2.52,0.7,11.57,1.9669,DistributionCenter_38,90020,90020,Declined,Los Angeles,TO_BE_ADDED,CA,USA,Corporate,low,Yes,Yes,4,,548-27-0118,,90020,Los Angeles,CA,34.06646,-118.30863,,DistributionCenter_38,Warehouse_13
103-30-4253,Jaclyn,Goldner,xxxx-xxxx-xxxx-7215,66852f5d-72ef-4b50-b17f-51ce485bff64,Mon May 09 22:34:55 EDT 2022,Sat May 14 22:38:27 EDT 2022,Standard,SPO-AT-8355-457,Sports,Athletic Clothing,Athletic Shirt - Blue,1,50.31,18.27,11.94,56.64,10.7616,DistributionCenter_5,60659,60659,Approved,Chicago,TO_BE_ADDED,IL,USA,Consumer,medium,No,No,0,52f5d-72ef,616-11-4355;322-95-6337;629-34-4869;399-37-8945,616-11-4355;322-95-6337,60659,Chicago,IL,41.991381,-87.70378,,DistributionCenter_5,Warehouse_2
653-48-4596,Nya,Haley,xxxx-xxxx-xxxx-6982,3435963e-a2c2-412a-9701-4ad414490d3d,Mon May 09 22:30:44 EDT 2022,Sat May 14 22:29:37 EDT 2022,Standard,GRO-PA-3784-086,Grocery,Pasta,Bow Tie,1,1.37,2.54,0.66,3.25,0.26,DistributionCenter_73,75206,75206,Approved,Dallas,TO_BE_ADDED,TX,USA,Corporate,Critical,Yes,No,4,,,,75206,Dallas,TX,32.826128,-96.7712,,DistributionCenter_73,Warehouse_20
609-27-2907,Kelli,Quitzon,xxxx-xxxx-xxxx-5550,1af05939-f349-4cc3-8e8a-4b28f2af4bd6,Mon May 09 22:32:54 EDT 2022,Sat May 14 22:34:09 EDT 2022,Standard,ELE-AC-0846-949,Electronics,Accessories,Electronic Pen,2,150.0,12.61,10.16,302.45,21.1715,DistributionCenter_47,33183,33183,Declined,Miami,TO_BE_ADDED,FL,USA,Home Office,Critical,No,No,4,,027-68-6456,027-68-6456,33183,Miami,FL,25.699968,-80.40811,DistributionCenter_47,DistributionCenter_47,Warehouse_15
892-53-6498,Noble,Cole,xxxx-xxxx-xxxx-0204,1921c637-0145-414f-a157-88c79e13cd25,Mon May 09 22:30:47 EDT 2022,Wed May 11 22:30:23 EDT 2022,Two Day,ELE-CO-2456-514,Electronics,Copiers,HP Digital Scanner,1,533.58,25.32,20.37,538.5300000000001,64.62360000000001,DistributionCenter_30,2203,2203,Declined,Boston,TO_BE_ADDED,MA,USA,Home Office,Critical,No,No,0,1c637-0145,025-64-1955;286-98-6007,025-64-1955,2203,Boston,MA,42.361485,-71.060364,,DistributionCenter_30,Warehouse_11
028-72-7864,Jaylan,Roob,xxxx-xxxx-xxxx-3415,e3f05e04-dc69-47a9-a6aa-6d4fcdfe391a,Mon May 09 22:39:07 EDT 2022,Tue May 10 22:40:34 EDT 2022,Next Day,ELE-AC-1785-858,Electronics,Accessories,Cisco Router - Ethernet,3,117.73,12.8,10.18,355.81,35.581,DistributionCenter_21,10009,10009,Declined,New York,TO_BE_ADDED,NY,USA,Consumer,medium,No,Yes,1,,105-11-3889,,10009,New York,NY,40.727093,-73.97864,,DistributionCenter_21,Warehouse_7
011-96-2156,Rosalia,Legros,xxxx-xxxx-xxxx-8460,cce76779-21d2-4608-9d9a-5b5e3b84b1c8,Mon May 09 22:38:07 EDT 2022,Tue May 10 22:39:21 EDT 2022,Next Day,ELE-CO-1417-696,Electronics,Copiers,Canon High-Speed Scanner,2,532.45,24.41,20.3,1069.0100000000002,213.80200000000005,DistributionCenter_5,60699,60699,Declined,Chicago,TO_BE_ADDED,IL,USA,Corporate,medium,No,No,2,76779-21d2,383-50-4696,,60699,Chicago,IL,41.811929,-87.68732,,DistributionCenter_5,Warehouse_2
126-61-1205,Carmine,Smitham,xxxx-xxxx-xxxx-0427,13a61115-5471-4150-9c28-b057c59752db,Mon May 09 22:28:13 EDT 2022,Wed May 11 22:38:31 EDT 2022,Two Day,ELE-CO-1799-736,Electronics,Copiers,HP Wireless Fax - Digital,1,507.15,24.81,21.23,510.72999999999996,35.7511,DistributionCenter_59,33280,33280,Approved,Miami,TO_BE_ADDED,FL,USA,Home Office,Critical,Yes,No,3,,,,33280,Miami,FL,25.558428,-80.458168,,DistributionCenter_59,Warehouse_17
446-23-2742,Verdie,Gorczany,xxxx-xxxx-xxxx-2210,8b1fa064-b10a-44cd-bfd8-cedba2c1c83d,Mon May 09 22:30:38 EDT 2022,Sat May 14 22:39:31 EDT 2022,Standard,FUR-TA-7741-956,Furniture,Tables,Computer Table - Bottom Storage,5,206.26,13.62,16.39,1028.53,123.4236,DistributionCenter_20,10090,10090,Approved,New York,TO_BE_ADDED,NY,USA,Consumer,Critical,Yes,No,3,fa064-b10a,195-72-9247;089-82-6017,195-72-9247;089-82-6017,10090,New York,NY,40.780751,-73.977182,,DistributionCenter_20,Warehouse_7
438-02-8737,Pearl,Parisian,xxxx-xxxx-xxxx-8734,a8f93c4b-e39a-45c4-987d-0b37829dbf52,Mon May 09 22:36:42 EDT 2022,Tue May 10 22:42:02 EDT 2022,Next Day,OFF-AP-8932-396,Office Supplies,Appliances,LG Microwave - Black,1,395.43,26.84,24.74,397.53,55.6542,DistributionCenter_7,60675,60675,Declined,Chicago,TO_BE_ADDED,IL,USA,Home Office,low,No,No,1,,001-04-5800;749-80-6256;761-16-8662;890-06-1152,001-04-5800;749-80-6256;890-06-1152,60675,Chicago,IL,41.811929,-87.68732,,DistributionCenter_7,Warehouse_3
389-11-1952,Marina,Emard,xxxx-xxxx-xxxx-8664,789df481-e25d-4cf2-b3fd-d7ec86205620,Mon May 09 22:37:47 EDT 2022,Wed May 11 22:32:15 EDT 2022,Two Day,ELE-MA-7971-227,Electronics,Machines,Okidata Inkjet - White,3,969.96,48.75,89.59,2869.04,86.07119999999999,DistributionCenter_26,10096,10096,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,High,No,No,0,,746-50-5182;660-17-5935;050-90-9211,746-50-5182,10096,New York,NY,40.780751,-73.977182,,DistributionCenter_26,Warehouse_9
144-10-8538,Virgil,Brekke,xxxx-xxxx-xxxx-2172,ed4f3b1d-bb5b-48b9-b394-047ed0ceced8,Mon May 09 22:36:24 EDT 2022,Sat May 14 22:31:22 EDT 2022,Standard,ELE-PH-4522-544,Electronics,Phones,Moto X Play,3,504.28,6.38,14.52,1504.7,135.423,DistributionCenter_42,90103,90103,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Consumer,medium,Yes,No,0,f3b1d-bb5b,523-35-7919;113-24-2004;485-94-0912;110-54-7328,523-35-7919;113-24-2004;485-94-0912;110-54-7328,90103,Los Angeles,CA,33.786594,-118.298662,,DistributionCenter_42,Warehouse_14
393-24-4650,Rylan,Barton,xxxx-xxxx-xxxx-7215,c25d0029-c063-45a3-9edb-fba9ab51d7ac,Mon May 09 22:28:31 EDT 2022,Wed May 11 22:36:28 EDT 2022,Two Day,OFF-AP-8245-184,Office Supplies,Appliances,LG Air Conditioning - White,1,334.32,22.76,22.45,334.63,33.463,DistributionCenter_13,10168,10168,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,Critical,No,No,3,d0029-c063,694-36-5928;376-73-7944;305-30-1195,694-36-5928;305-30-1195,10168,New York,NY,40.751933,-73.976794,,DistributionCenter_13,Warehouse_4
380-58-1831,Rosanna,Hilll,xxxx-xxxx-xxxx-8615,b58201dc-6509-4af2-b427-ca85d106f466,Mon May 09 22:34:50 EDT 2022,Wed May 11 22:36:59 EDT 2022,Two Day,OFF-BI-9087-833,Office Supplies,Binders,Light Duty Binders,5,14.33,2.95,1.52,73.08000000000001,11.692800000000002,DistributionCenter_2,60654,60654,Approved,Chicago,TO_BE_ADDED,IL,USA,Consumer,Critical,No,No,0,201dc-6509,892-70-1017;461-53-2954;716-48-6904,461-53-2954,60654,Chicago,IL,41.888627,-87.63538,,DistributionCenter_2,Warehouse_1
506-50-1126,Era,Prohaska,xxxx-xxxx-xxxx-0372,7383ce0d-78a4-40be-988d-1598072f61dd,Mon May 09 22:34:58 EDT 2022,Sat May 14 22:37:21 EDT 2022,Standard,OFF-BI-7632-518,Office Supplies,Binders,Alpha Singer Bind Cover,4,13.96,2.3,1.15,56.99,4.559200000000001,DistributionCenter_86,37215,37215,Approved,Nashville,TO_BE_ADDED,TN,USA,Corporate,low,No,No,4,,818-80-2494;588-83-4406;377-67-0949,818-80-2494;588-83-4406,37215,Nashville,TN,36.098408,-86.82522,,DistributionCenter_86,Warehouse_3
062-56-8085,Adolphus,Runolfsdottir,xxxx-xxxx-xxxx-8962,f3690466-57c1-490b-a12b-294b1cb9d4e0,Mon May 09 22:35:34 EDT 2022,Sat May 14 22:32:24 EDT 2022,Standard,OFF-AP-9737-582,Office Supplies,Appliances,Pigeon Stove - Glass,4,392.6,23.69,20.07,1574.0200000000002,78.70100000000002,DistributionCenter_59,33280,33280,Declined,Miami,TO_BE_ADDED,FL,USA,Corporate,medium,No,Yes,0,90466-57c1,129-80-5548,129-80-5548,33280,Miami,FL,25.558428,-80.458168,,DistributionCenter_59,Warehouse_17
489-09-1006,Phyllis,Waters,xxxx-xxxx-xxxx-3323,211260b5-a6e8-44cf-ad10-5cc0a57f59b0,Mon May 09 22:34:27 EDT 2022,Wed May 11 22:36:59 EDT 2022,Two Day,ELE-PH-6485-863,Electronics,Phones,Moto X Play,5,600.37,11.65,16.06,2997.44,179.8464,DistributionCenter_38,90020,90020,Declined,Los Angeles,TO_BE_ADDED,CA,USA,Consumer,low,No,Yes,3,,202-34-5618,202-34-5618,90020,Los Angeles,CA,34.06646,-118.30863,,DistributionCenter_38,Warehouse_13
513-65-1425,Izabella,Sawayn,xxxx-xxxx-xxxx-8002,e4543be4-9511-496b-a7f8-7ce0cc8c7f04,Mon May 09 22:42:07 EDT 2022,Wed May 11 22:30:41 EDT 2022,Two Day,FUR-BO-4924-215,Furniture,Bookcases,Dania Classic Bookcase - Metal,3,157.0,12.65,11.54,472.10999999999996,4.7211,DistributionCenter_2,60654,60654,Approved,Chicago,TO_BE_ADDED,IL,USA,Home Office,High,No,Yes,0,,294-66-8609;133-92-8986,294-66-8609;133-92-8986,60654,Chicago,IL,41.888627,-87.63538,,DistributionCenter_2,Warehouse_1
649-73-5650,Roel,Botsford,xxxx-xxxx-xxxx-2668,00422767-18a7-4ab3-87f8-c34a62d50e4a,Mon May 09 22:36:14 EDT 2022,Wed May 11 22:35:21 EDT 2022,Two Day,GRO-PA-3223-674,Grocery,Pasta,Spagetti,3,1.14,2.53,0.51,5.4399999999999995,0.816,DistributionCenter_63,75374,75374,Approved,Dallas,TO_BE_ADDED,TX,USA,Home Office,Critical,No,No,1,22767-18a7,,,75374,Dallas,TX,32.767268,-96.777626,,DistributionCenter_63,Warehouse_18
673-56-4741,Mara,Hilll,xxxx-xxxx-xxxx-9615,60638d95-c575-4ce5-a299-6b0856e77fdc,Mon May 09 22:39:52 EDT 2022,Tue May 10 22:34:04 EDT 2022,Next Day,GRO-NU-3997-397,Grocery,Nuts,Peanuts,2,8.68,1.5,2.17,16.689999999999998,3.1710999999999996,DistributionCenter_28,2208,2208,Approved,Boston,TO_BE_ADDED,MA,USA,Home Office,low,No,No,0,38d95-c575,609-27-2907;278-96-1179,609-27-2907,2208,Boston,MA,42.338947,-70.919635,,DistributionCenter_28,Warehouse_10
538-21-1175,Ryleigh,Murray,xxxx-xxxx-xxxx-2989,b09591f7-f0cb-4f3a-b69b-25decac8ba53,Mon May 09 22:28:06 EDT 2022,Sat May 14 22:40:03 EDT 2022,Standard,CLO-TS-3604-173,Clothing,TShirt,Everlane Tshirt - Navy,5,84.02,4.37,9.42,415.04999999999995,45.655499999999996,DistributionCenter_2,60663,60663,Declined,Chicago,TO_BE_ADDED,IL,USA,Consumer,medium,No,No,2,,872-30-1373;174-75-1520;408-39-6188;470-53-6078,872-30-1373;408-39-6188;470-53-6078,60663,Chicago,IL,41.811929,-87.68732,,DistributionCenter_2,Warehouse_1
019-57-0105,Lera,Donnelly,xxxx-xxxx-xxxx-8062,e7e1d156-d2b8-455b-a938-aa69bd75595d,Mon May 09 22:29:25 EDT 2022,Tue May 10 22:38:49 EDT 2022,Next Day,OFF-AR-3158-115,Office Supplies,Art,Whiteboard Marker Set - 10 pcs,1,6.25,1.59,1.86,5.9799999999999995,0.7774,DistributionCenter_94,30323,30323,Approved,Atlanta,TO_BE_ADDED,GA,USA,Home Office,medium,No,No,1,,674-49-1458,674-49-1458,30323,Atlanta,GA,33.844371,-84.47405,,DistributionCenter_94,Warehouse_17
686-04-4378,Marisol,Nader,xxxx-xxxx-xxxx-0374,644ad645-fa84-4670-85ac-2e1ad1c9e41b,Mon May 09 22:35:37 EDT 2022,Sat May 14 22:35:27 EDT 2022,Standard,OFF-BI-9810-501,Office Supplies,Binders,GBC Velo Bind Cover,2,14.85,3.52,1.96,31.259999999999998,3.4385999999999997,DistributionCenter_96,31146,31146,Approved,Atlanta,TO_BE_ADDED,GA,USA,Home Office,medium,No,No,3,,634-01-2534;560-04-5649;342-88-9922,634-01-2534;560-04-5649;342-88-9922,31146,Atlanta,GA,33.891251,-84.07456,,DistributionCenter_96,Warehouse_17
502-41-0373,Maximillian,Steuber,xxxx-xxxx-xxxx-5517,a775a996-d494-4bf1-97f6-2395a4e8f2e6,Mon May 09 22:36:56 EDT 2022,Wed May 11 22:34:17 EDT 2022,Two Day,GRO-NU-3222-247,Grocery,Nuts,Almonds,4,5.95,1.06,2.28,22.58,2.7095999999999996,DistributionCenter_7,60675,60675,Approved,Chicago,TO_BE_ADDED,IL,USA,Corporate,High,Yes,No,0,5a996-d494,430-67-3304;046-69-2873,430-67-3304,60675,Chicago,IL,41.811929,-87.68732,,DistributionCenter_7,Warehouse_3
732-89-5718,Rebecca,Stark,xxxx-xxxx-xxxx-0475,b7debe05-1908-482b-b0b9-f907b2a7c7d4,Mon May 09 22:35:30 EDT 2022,Tue May 10 22:33:45 EDT 2022,Next Day,FUR-BO-2220-734,Furniture,Bookcases,Dania Classic Bookcase - Metal,5,168.82,12.9,11.28,845.7199999999999,8.457199999999998,DistributionCenter_10,60643,60643,Approved,Chicago,TO_BE_ADDED,IL,USA,Consumer,Critical,No,No,4,ebe05-1908,807-27-3137;504-36-7392;808-40-2700,807-27-3137;504-36-7392;808-40-2700,60643,Chicago,IL,41.696433,-87.65993,,DistributionCenter_10,Warehouse_3
616-95-0284,Jayde,Mayert,xxxx-xxxx-xxxx-0734,0c630503-53c6-4f36-8aec-7505d6ed6196,Mon May 09 22:37:08 EDT 2022,Sat May 14 22:28:45 EDT 2022,Standard,SPO-AT-0926-106,Sports,Athletic Clothing,Athletic Shirt - Blue,4,38.05,15.12,10.47,156.85,25.096,DistributionCenter_94,30318,30318,Approved,Atlanta,TO_BE_ADDED,GA,USA,Corporate,medium,No,No,2,30503-53c6,390-40-6212,390-40-6212,30318,Atlanta,GA,33.786805,-84.437,,DistributionCenter_94,Warehouse_17
282-41-5201,Alisha,Reilly,xxxx-xxxx-xxxx-4642,ac8aa680-d666-421f-b1fe-8380368a3adf,Mon May 09 22:41:27 EDT 2022,Sat May 14 22:29:42 EDT 2022,Standard,OFF-BI-2867-481,Office Supplies,Binders,Heavy Duty Binders,2,12.96,2.92,1.04,27.800000000000004,4.726000000000001,DistributionCenter_16,10016,10016,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,low,No,No,0,,,,10016,New York,NY,40.74618,-73.97759,,DistributionCenter_16,Warehouse_5
355-53-9175,Raymundo,Bechtelar,xxxx-xxxx-xxxx-4927,2186ab7e-96dc-4931-ab4d-7dadf5b0d16d,Mon May 09 22:42:33 EDT 2022,Tue May 10 22:42:11 EDT 2022,Next Day,SPO-FI-2237-619,Sports,Fitness,Baseball,2,64.22,9.44,32.26,105.62,10.562000000000001,DistributionCenter_97,30324,30324,Approved,Atlanta,TO_BE_ADDED,GA,USA,Home Office,Critical,Yes,No,2,,870-04-5914;822-24-9222;889-17-5246,870-04-5914;822-24-9222,30324,Atlanta,GA,33.818304,-84.35779,,DistributionCenter_97,Warehouse_17
408-58-9941,Lurline,Botsford,xxxx-xxxx-xxxx-1103,a5ab5642-87a7-45a2-a0c9-e91f0ea34367,Mon May 09 22:36:24 EDT 2022,Wed May 11 22:31:18 EDT 2022,Two Day,OFF-AP-8814-944,Office Supplies,Appliances,Onida LED 32 inch,4,344.75,23.0,21.97,1380.03,69.00150000000001,DistributionCenter_89,30303,30303,Approved,Atlanta,TO_BE_ADDED,GA,USA,Corporate,Critical,No,Yes,1,b5642-87a7,,,30303,Atlanta,GA,33.752856,-84.39013,,DistributionCenter_89,Warehouse_16
456-80-4932,Randy,Ortiz,xxxx-xxxx-xxxx-5349,52c02de1-f47f-4fdb-84b2-3d45a87f506f,Mon May 09 22:39:27 EDT 2022,Tue May 10 22:28:42 EDT 2022,Next Day,FUR-FU-2588-083,Furniture,Furnishings,DuraMat Pile Carpeting,1,224.33,16.09,11.26,229.16000000000003,36.665600000000005,DistributionCenter_34,90063,90063,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Home Office,low,No,No,0,,570-60-5897;272-55-9682,272-55-9682,90063,Los Angeles,CA,34.045161,-118.1865,,DistributionCenter_34,Warehouse_12
456-80-4932,Randy,Ortiz,xxxx-xxxx-xxxx-5349,4ea6346d-e801-4a76-a12c-4c519b6c7879,Mon May 09 22:31:28 EDT 2022,Tue May 10 22:37:20 EDT 2022,Next Day,GRO-NU-8461-573,Grocery,Nuts,Almonds,3,9.5,1.43,2.29,27.64,0.27640000000000003,DistributionCenter_24,10120,10120,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,High,No,No,0,,897-95-7506;104-58-1056;486-45-6000,,10120,New York,NY,40.750629,-73.989426,,DistributionCenter_24,Warehouse_8
246-21-4957,Keeley,Turner,xxxx-xxxx-xxxx-4481,3cd1eabc-cada-4030-86fa-99ae3c30c523,Mon May 09 22:32:28 EDT 2022,Wed May 11 22:35:46 EDT 2022,Two Day,ELE-MA-0184-198,Electronics,Machines,Panasonic Laser Inkjet,4,938.22,41.53,50.99,3743.4200000000005,74.86840000000001,DistributionCenter_71,75230,75230,Declined,Dallas,TO_BE_ADDED,TX,USA,Home Office,High,Yes,No,3,,615-02-6347;106-74-4772;074-40-4387,074-40-4387,75230,Dallas,TX,32.901176,-96.79054,,DistributionCenter_71,Warehouse_19
034-97-0125,Oceane,Senger,xxxx-xxxx-xxxx-7030,1a3d3bb4-c5f4-4533-a610-422bff1ecb67,Mon May 09 22:34:59 EDT 2022,Wed May 11 22:41:23 EDT 2022,Two Day,SPO-GO-1431-807,Sports,Golf,Golf Shoes - Callaway,3,556.96,41.95,67.77,1645.0600000000002,32.9012,DistributionCenter_28,2121,2121,Approved,Boston,TO_BE_ADDED,MA,USA,Consumer,Critical,No,No,0,,,,2121,Boston,MA,42.307448,-71.08127,DistributionCenter_28,DistributionCenter_28,Warehouse_10
410-99-3401,Bruce,Harvey,xxxx-xxxx-xxxx-5642,ac52eecb-3e80-4101-aca8-c695f5336ed2,Mon May 09 22:39:38 EDT 2022,Sat May 14 22:38:13 EDT 2022,Standard,GRO-NU-6382-515,Grocery,Nuts,Peanuts,2,8.16,1.66,2.22,15.76,1.8912,DistributionCenter_14,10026,10026,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,High,Yes,No,4,,618-81-5613;564-92-6111;295-52-7447;244-14-3754,618-81-5613,10026,New York,NY,40.802853,-73.95471,,DistributionCenter_14,Warehouse_5
296-08-9267,Jeramie,Gorczany,xxxx-xxxx-xxxx-6702,95bc4007-a07d-4596-ac77-dbfebafe8fcc,Mon May 09 22:32:12 EDT 2022,Wed May 11 22:33:29 EDT 2022,Two Day,ELE-CO-4488-410,Electronics,Copiers,Canon Wireless Fax - High-Speed,4,533.15,24.37,21.72,2135.25,192.17249999999999,DistributionCenter_23,10001,10001,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,High,No,No,2,,593-60-1153;156-35-6300;654-11-0021,,10001,New York,NY,40.750742,-73.99653,,DistributionCenter_23,Warehouse_8
829-69-3820,Shaylee,Hahn,xxxx-xxxx-xxxx-5625,45bcb0ff-ba03-4364-9c46-6cb8180e8982,Mon May 09 22:42:06 EDT 2022,Tue May 10 22:34:13 EDT 2022,Next Day,OFF-BI-5754-312,Office Supplies,Binders,Tarzan Binder - Red - 5,4,14.57,2.0,1.32,58.96,1.1792,DistributionCenter_38,90080,90080,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Consumer,Critical,No,No,2,cb0ff-ba03,512-07-4077;021-05-7604,512-07-4077,90080,Los Angeles,CA,33.786594,-118.298662,,DistributionCenter_38,Warehouse_13
410-99-3401,Bruce,Harvey,xxxx-xxxx-xxxx-5642,b3d4e1e3-3842-4032-8ba5-fcbcc2ebc92b,Mon May 09 22:31:09 EDT 2022,Sat May 14 22:37:29 EDT 2022,Standard,ELE-MA-1862-081,Electronics,Machines,LG Printer - Wireless Blue,2,869.97,48.8,59.77,1728.97,121.02790000000002,DistributionCenter_25,10150,10150,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,low,No,No,2,4e1e3-3842,078-67-1628,078-67-1628,10150,New York,NY,40.780751,-73.977182,,DistributionCenter_25,Warehouse_9
513-65-1425,Izabella,Sawayn,xxxx-xxxx-xxxx-8002,acacc468-b12e-4e57-bae7-0ce57c375850,Mon May 09 22:32:14 EDT 2022,Wed May 11 22:38:49 EDT 2022,Two Day,CLO-TS-4767-113,Clothing,TShirt,Gap Tshirt - Green,3,99.2,3.32,8.05,292.87,49.78790000000001,DistributionCenter_27,10151,10151,Approved,New York,TO_BE_ADDED,NY,USA,Consumer,low,No,Yes,0,,443-02-3939;823-46-2197;156-64-8984;885-72-0291,443-02-3939;885-72-0291,10151,New York,NY,40.763419,-73.973971,,DistributionCenter_27,Warehouse_9
616-95-0284,Jayde,Mayert,xxxx-xxxx-xxxx-0734,5a130a08-181f-4a90-8b63-c1000cf471c9,Mon May 09 22:42:26 EDT 2022,Sat May 14 22:41:58 EDT 2022,Standard,OFF-AP-2808-870,Office Supplies,Appliances,LG Air Conditioning - White,3,398.74,23.27,22.65,1196.84,59.842,DistributionCenter_54,33231,33231,Approved,Miami,TO_BE_ADDED,FL,USA,Consumer,low,No,No,3,30a08-181f,364-29-9687;232-57-4440;549-67-6455;890-97-5822,549-67-6455;890-97-5822,33231,Miami,FL,25.558428,-80.458168,,DistributionCenter_54,Warehouse_16
609-27-2907,Kelli,Quitzon,xxxx-xxxx-xxxx-5550,08810bcc-225a-4d1c-a522-6b337bfb9628,Mon May 09 22:34:55 EDT 2022,Tue May 10 22:42:31 EDT 2022,Next Day,FUR-CH-6658-535,Furniture,Chairs,Brite Armchair - Leg Comforter,4,111.33,10.5,11.23,444.59,71.1344,DistributionCenter_95,30355,30355,Approved,Atlanta,TO_BE_ADDED,GA,USA,Consumer,medium,Yes,Yes,3,10bcc-225a,,,30355,Atlanta,GA,33.844371,-84.47405,,DistributionCenter_95,Warehouse_17
